site_id,source,date,lat,lon,pf_observed,pf_depth,pf_depth_std,n_measurements,thaw_depth,obs_limit,method,timeSinceFire,org_thick,burn_unburn,measured_thaw_depth,measured_date
hr,Talucci_2024,2019-09-09,68.74866,161.529,1,31.6,10.85,5,31.6,,unknown,,6.25,unburned,,
hr,Talucci_2024,2019-09-09,68.74868,161.5282,1,39.4,16.33,5,39.4,,unknown,,10.275,unburned,,
hr,Talucci_2024,2019-09-09,68.75087,161.538,1,73.2,15.01,5,73.2,,unknown,29,8.375,burned,,
hr,Talucci_2024,2019-09-09,68.75121,161.5376,1,68.4,23.1,5,68.4,,unknown,29,4.875,burned,,
hr,Talucci_2024,2019-09-09,68.75156,161.5373,1,77.0,16.78,5,77.0,,unknown,29,4.0,burned,,
hr,Talucci_2024,2019-09-09,68.75177,161.5371,1,75.2,20.25,5,75.2,,unknown,29,5.25,burned,,
hr,Talucci_2024,2019-09-09,68.752,161.5368,1,74.4,16.13,5,74.4,,unknown,29,3.375,burned,,
hr,Talucci_2024,2019-09-09,68.75219,161.5366,1,93.4,14.57,5,93.4,,unknown,29,3.25,burned,,
hr,Talucci_2024,2019-09-09,68.75256,161.5361,1,57.8,17.28,5,57.8,,unknown,,7.25,unburned,,
hr,Talucci_2024,2019-09-09,68.75287,161.5359,1,49.0,18.1,5,49.0,,unknown,,5.75,unburned,,
cn,Talucci_2024,2018-09-24,68.78183,161.4741,1,40.2,3.49,5,40.2,,unknown,,8.625,unburned,,
cn,Talucci_2024,2018-09-24,68.782,161.4744,1,36.6,9.24,5,36.6,,unknown,,7.75,unburned,,
cn,Talucci_2024,2018-09-24,68.78263,161.4748,1,88.6,36.47,5,88.6,,unknown,17,4.55,burned,,
cn,Talucci_2024,2018-09-24,68.78283,161.475,1,76.0,21.69,5,76.0,,unknown,17,5.5,burned,,
cn,Talucci_2024,2018-09-24,68.78304,161.4752,1,73.8,16.32,5,73.8,,unknown,17,2.675,burned,,
cn,Talucci_2024,2018-09-24,68.78347,161.4757,1,56.2,15.69,5,56.2,,unknown,17,6.85,burned,,
cn,Talucci_2024,2018-09-24,68.78391,161.4761,1,89.8,19.52,5,89.8,,unknown,17,8.875,burned,,
cn,Talucci_2024,2018-09-24,68.78666,161.4983,1,46.8,9.88,5,46.8,,unknown,,6.775,unburned,,
cn,Talucci_2024,2018-09-24,68.78674,161.4978,1,29.2,4.66,5,29.2,,unknown,,9.525,unburned,,
cn,Talucci_2024,2018-09-24,68.78695,161.497,1,108.2,35.5,5,108.2,,unknown,17,2.85,burned,,
cn,Talucci_2024,2018-09-24,68.7871,161.4964,1,129.0,51.94,5,129.0,,unknown,17,2.7,burned,,
cn,Talucci_2024,2018-09-24,68.78722,161.4959,1,101.6,38.86,5,101.6,,unknown,17,5.525,burned,,
cn,Talucci_2024,2018-09-24,68.78739,161.4953,1,130.0,59.19,5,130.0,,unknown,17,3.375,burned,,
cn,Talucci_2024,2018-09-24,68.78763,161.4838,1,122.2,19.61,5,122.2,,unknown,17,5.4,burned,,
cn,Talucci_2024,2018-09-24,68.78768,161.4943,1,157.0,34.52,5,157.0,,unknown,17,2.2,burned,,
cn,Talucci_2024,2018-09-24,68.78773,161.4824,1,130.0,74.58,5,130.0,,unknown,17,3.425,burned,,
cn,Talucci_2024,2018-09-24,68.7878,161.481,1,121.4,46.04,5,121.4,,unknown,17,3.425,burned,,
cn,Talucci_2024,2018-09-24,68.78784,161.4803,1,138.4,49.49,5,138.4,,unknown,17,3.525,burned,,
cn,Talucci_2024,2018-09-24,68.78792,161.4796,1,174.0,40.35,5,174.0,,unknown,17,4.5,burned,,
cn,Talucci_2024,2018-09-24,68.78793,161.4932,1,163.0,,1,163.0,,unknown,17,4.025,burned,102.0,2018-07-08
cn,Talucci_2024,2018-09-24,68.78795,161.4789,1,189.8,54.63,5,189.8,,unknown,17,3.3,burned,,
cn,Talucci_2024,2018-09-24,68.7881,161.4773,1,59.6,24.84,5,59.6,,unknown,,4.925,unburned,,
cn,Talucci_2024,2018-09-24,68.78813,161.4767,1,61.0,24.88,5,61.0,,unknown,,5.95,unburned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,68.87772,-150.4853,1,78.25,11.41,20,78.25,,unknown,12,,burned,,
Anaktuvuk River fire,Talucci_2024,2014-08-19,68.877721,-150.485307,1,53.4,9.31,20,53.4,,unknown,7,,burned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,68.88115,-150.731,1,67.65,13.24,20,67.65,,unknown,12,,burned,,
Anaktuvuk River fire,Talucci_2024,2014-08-19,68.881152,-150.730976,1,42.55,9.96,20,42.55,,unknown,7,,burned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,68.90116,-150.5791,1,78.4,19.1,20,78.4,,unknown,12,,burned,,
Anaktuvuk River fire,Talucci_2024,2014-08-19,68.901161,-150.579065,1,50.0,10.67,20,50.0,,unknown,7,,burned,,
Anaktuvuk River fire,Talucci_2024,2014-08-19,68.906329,-150.233182,1,50.9,7.48,20,50.9,,unknown,7,,burned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,68.90633,-150.2332,1,80.8,9.44,20,80.8,,unknown,12,,burned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,68.92077,-150.0369,1,52.2,15.54,20,52.2,,unknown,,,unburned,,
Anaktuvuk River fire,Talucci_2024,2014-08-18,68.920772,-150.036893,1,49.9,8.61,20,49.9,,unknown,,,unburned,,
ANKU,Talucci_2024,2018-09-09,68.9298,-150.2798,1,40.93,8.87,15,40.93,,unknown,,,unburned,,
ANKU,Talucci_2024,2018-09-09,68.92988,-150.2805,1,45.25,8.3,16,45.25,,unknown,,,unburned,,
ANKU,Talucci_2024,2018-09-09,68.92988,-150.2795,1,45.87,12.97,15,45.87,,unknown,,,unburned,,
ARF Unburned,Talucci_2024,2008-08-27,68.93,-150.27,1,44.07,15.49,6485,44.07,,unknown,,,unburned,,
ANKU,Talucci_2024,2018-09-09,68.93004,-150.28,1,42.56,10.87,16,42.56,,unknown,,,unburned,,
Anaktuvuk River fire,Talucci_2024,2014-08-19,68.947777,-150.671791,1,39.5,10.09,20,39.5,,unknown,7,,burned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,68.94778,-150.6718,1,65.25,10.09,20,65.25,,unknown,12,,burned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,68.9489,-150.4397,1,78.65,10.09,20,78.65,,unknown,12,,burned,,
Anaktuvuk River fire,Talucci_2024,2014-08-19,68.948905,-150.439662,1,51.1,7.15,20,51.1,,unknown,7,,burned,,
ARF Moderate,Talucci_2024,2008-08-27,68.95,-150.21,1,50.81,13.6,6360,50.81,,unknown,1,,burned,,
ARF Moderate,Talucci_2024,2017-08-16,68.95,-150.21,1,42.56,16.36,6360,42.56,,unknown,10,,burned,,
ARF Moderate,Talucci_2024,2018-09-09,68.95,-150.21,1,50.69,18.61,6360,50.69,,unknown,11,,burned,,
ARF Moderate,Talucci_2024,2019-09-04,68.95,-150.21,1,56.9,18.44,6360,56.9,,unknown,12,,burned,,
ARF Moderate,Talucci_2024,2020-09-09,68.95,-150.21,1,59.33,10.67,6360,59.33,,unknown,13,,burned,,
ARF Moderate,Talucci_2024,2009-09-06,68.95,-150.21,1,55.69,17.79,6360,55.69,,unknown,2,,burned,,
ARF Moderate,Talucci_2024,2010-09-09,68.95,-150.21,1,60.18,14.32,6360,60.18,,unknown,3,,burned,,
ARF Moderate,Talucci_2024,2011-09-10,68.95,-150.21,1,48.42,18.3,6360,48.42,,unknown,4,,burned,,
ARF Moderate,Talucci_2024,2012-08-27,68.95,-150.21,1,52.09,13.17,6360,52.09,,unknown,5,,burned,,
ARF Moderate,Talucci_2024,2013-08-09,68.95,-150.21,1,51.84,13.53,6360,51.84,,unknown,6,,burned,,
ARF Moderate,Talucci_2024,2014-08-21,68.95,-150.21,1,49.44,15.7,6360,49.44,,unknown,7,,burned,,
ARF Moderate,Talucci_2024,2015-08-27,68.95,-150.21,1,57.04,17.63,6360,57.04,,unknown,8,,burned,,
ARF Moderate,Talucci_2024,2016-08-31,68.95,-150.21,1,51.15,17.01,6360,51.15,,unknown,9,,burned,,
Anaktuvuk River fire,Talucci_2024,2014-08-18,68.950556,-150.835485,1,36.05,4.86,20,36.05,,unknown,,,unburned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,68.95056,-150.8355,1,56.5,5.21,20,56.5,,unknown,,,unburned,,
Anaktuvuk River fire,Talucci_2024,2014-08-19,68.985278,-150.521837,1,64.1,9.31,20,64.1,,unknown,7,,burned,,
ARF Severe,Talucci_2024,2008-08-27,68.99,-150.28,1,58.15,13.91,6607,58.15,,unknown,1,,burned,,
ARF Severe,Talucci_2024,2017-08-16,68.99,-150.28,1,49.7,15.66,6607,49.7,,unknown,10,,burned,,
ARF Severe,Talucci_2024,2018-09-10,68.99,-150.28,1,58.18,19.06,6607,58.18,,unknown,11,,burned,,
ARF Severe,Talucci_2024,2019-09-04,68.99,-150.28,1,59.58,20.29,6607,59.58,,unknown,12,,burned,,
ARF Severe,Talucci_2024,2020-09-09,68.99,-150.28,1,63.98,15.27,6607,63.98,,unknown,13,,burned,,
ARF Severe,Talucci_2024,2009-09-06,68.99,-150.28,1,63.07,17.21,6607,63.07,,unknown,2,,burned,,
ARF Severe,Talucci_2024,2010-09-09,68.99,-150.28,1,66.38,14.39,6607,66.38,,unknown,3,,burned,,
ARF Severe,Talucci_2024,2011-09-10,68.99,-150.28,1,58.06,21.66,6607,58.06,,unknown,4,,burned,,
ARF Severe,Talucci_2024,2012-08-27,68.99,-150.28,1,63.33,14.69,6607,63.33,,unknown,5,,burned,,
ARF Severe,Talucci_2024,2013-09-03,68.99,-150.28,1,62.69,14.86,6607,62.69,,unknown,6,,burned,,
ARF Severe,Talucci_2024,2014-08-21,68.99,-150.28,1,53.32,17.05,6607,53.32,,unknown,7,,burned,,
ARF Severe,Talucci_2024,2015-08-27,68.99,-150.28,1,64.14,17.66,6607,64.14,,unknown,8,,burned,,
ARF Severe,Talucci_2024,2016-08-31,68.99,-150.28,1,57.48,19.16,6607,57.48,,unknown,9,,burned,,
ANKB,Talucci_2024,2018-09-10,68.9909,-150.2705,1,57.27,21.24,15,57.27,,unknown,11,,burned,,
ANKB,Talucci_2024,2018-09-10,68.99109,-150.2711,1,62.69,26.7,16,62.69,,unknown,11,,burned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,68.99113,-150.626,1,75.4,8.6,20,75.4,,unknown,12,,burned,,
Anaktuvuk River fire,Talucci_2024,2014-08-19,68.99113,-150.625969,1,52.7,8.96,20,52.7,,unknown,7,,burned,,
Anaktuvuk River fire,Talucci_2024,2014-08-19,69.003587,-150.734651,1,42.55,7.88,20,42.55,,unknown,7,,burned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,69.00359,-150.7347,1,83.25,12.96,20,83.25,,unknown,12,,burned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,69.00557,-150.3924,1,66.6,8.86,20,66.6,,unknown,12,,burned,,
Anaktuvuk River fire,Talucci_2024,2014-08-19,69.005575,-150.392413,1,46.15,8.31,20,46.15,,unknown,7,,burned,,
Anaktuvuk River fire,Talucci_2024,2014-08-18,69.017626,-150.915936,1,41.05,12.05,20,41.05,,unknown,,,unburned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,69.01763,-150.9159,1,54.55,7.23,20,54.55,,unknown,,,unburned,,
Anaktuvuk River fire,Talucci_2024,2014-08-19,69.021547,-150.549971,1,53.95,6.98,20,53.95,,unknown,7,,burned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,69.02155,-150.55,1,68.55,6.75,20,68.55,,unknown,12,,burned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,69.0257,-150.1229,1,52.3,11.14,20,52.3,,unknown,,,unburned,,
Anaktuvuk River fire,Talucci_2024,2014-08-18,69.025704,-150.122863,1,32.8,3.24,20,32.8,,unknown,,,unburned,,
Anaktuvuk River fire,Talucci_2024,2014-08-19,69.032527,-150.796653,1,37.95,3.44,20,37.95,,unknown,7,,burned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,69.03253,-150.7967,1,52.1,4.46,20,52.1,,unknown,12,,burned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,69.03642,-150.6785,1,68.05,7.42,20,68.05,,unknown,12,,burned,,
Anaktuvuk River fire,Talucci_2024,2014-08-19,69.036425,-150.678506,1,46.05,6.08,20,46.05,,unknown,7,,burned,,
Kuparuk Burned,Talucci_2024,2011-09-09,69.037611,-149.513,1,48.87,10.05,60,48.87,,unknown,10,,burned,,
Kuparuk Unburned,Talucci_2024,2011-09-09,69.037611,-149.513,1,41.2,11.09,60,41.2,,unknown,,,unburned,,
Anaktuvuk River fire,Talucci_2024,2014-08-19,69.040767,-150.384684,1,54.25,15.6,20,54.25,,unknown,7,,burned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,69.04077,-150.3847,1,66.05,6.98,20,66.05,,unknown,12,,burned,,
Anaktuvuk River fire,Talucci_2024,2014-08-19,69.052827,-150.609415,1,39.95,4.48,20,39.95,,unknown,7,,burned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,69.05283,-150.6094,1,57.4,9.56,20,57.4,,unknown,12,,burned,,
Anaktuvuk River fire,Talucci_2024,2014-08-19,69.073889,-150.414931,1,56.35,7.25,20,56.35,,unknown,7,,burned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,69.07389,-150.4149,1,73.25,9.19,20,73.25,,unknown,12,,burned,,
Anaktuvuk River fire,Talucci_2024,2014-08-19,69.075018,-150.739097,1,52.05,9.44,20,52.05,,unknown,7,,burned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,69.07502,-150.7391,1,63.8,9.41,20,63.8,,unknown,12,,burned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,69.08307,-150.1924,1,56.5,2.61,20,56.5,,unknown,,,unburned,,
Anaktuvuk River fire,Talucci_2024,2014-08-18,69.083073,-150.192424,1,51.5,14.21,20,51.5,,unknown,,,unburned,,
Anaktuvuk River fire,Talucci_2024,2014-08-19,69.097619,-150.605476,1,51.6,12.56,20,51.6,,unknown,7,,burned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,69.09762,-150.6055,1,62.05,5.3,20,62.05,,unknown,12,,burned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,69.11795,-150.5221,1,68.95,6.35,20,68.95,,unknown,,,unburned,,
Anaktuvuk River fire,Talucci_2024,2014-08-18,69.117951,-150.522133,1,59.35,9.13,20,59.35,,unknown,,,unburned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,69.13116,-150.7763,1,62.45,13.54,20,62.45,,unknown,12,,burned,,
Anaktuvuk River fire,Talucci_2024,2014-08-19,69.131161,-150.776315,1,54.9,7.25,20,54.9,,unknown,7,,burned,,
Anaktuvuk River fire,Talucci_2024,2014-08-19,69.142566,-150.920629,1,37.6,10.73,20,37.6,,unknown,7,,burned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,69.14257,-150.9206,1,46.35,7.25,20,46.35,,unknown,12,,burned,,
Anaktuvuk River fire,Talucci_2024,2014-08-19,69.14942,-150.669112,1,50.65,4.78,20,50.65,,unknown,7,,burned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,69.14942,-150.6691,1,64.9,10.48,20,64.9,,unknown,12,,burned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,69.15909,-150.3721,1,45.3,5.37,20,45.3,,unknown,,,unburned,,
Anaktuvuk River fire,Talucci_2024,2014-08-18,69.15909,-150.372051,1,30.6,4.03,20,30.6,,unknown,,,unburned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,69.17313,-150.8322,1,60.1,10.64,20,60.1,,unknown,,,unburned,,
Anaktuvuk River fire,Talucci_2024,2014-08-18,69.173131,-150.832241,1,53.3,12.52,20,53.3,,unknown,,,unburned,,
Anaktuvuk River fire,Talucci_2024,2014-08-19,69.182426,-150.528724,1,57.65,7.43,20,57.65,,unknown,7,,burned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,69.18243,-150.5287,1,59.15,8.7,20,59.15,,unknown,12,,burned,,
Anaktuvuk River fire,Talucci_2024,2014-08-19,69.214349,-150.955404,1,64.25,5.62,20,64.25,,unknown,7,,burned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,69.21435,-150.9554,1,70.25,8.33,20,70.25,,unknown,12,,burned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,69.21531,-150.8794,1,54.75,7.75,20,54.75,,unknown,12,,burned,,
Anaktuvuk River fire,Talucci_2024,2014-08-19,69.215311,-150.879409,1,60.05,9.28,20,60.05,,unknown,7,,burned,,
Anaktuvuk River fire,Talucci_2024,2014-08-19,69.228117,-150.748094,1,45.85,7.44,20,45.85,,unknown,7,,burned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,69.22812,-150.7481,1,58.0,10.87,20,58.0,,unknown,12,,burned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,69.23369,-150.6013,1,62.4,6.78,20,62.4,,unknown,12,,burned,,
Anaktuvuk River fire,Talucci_2024,2014-08-19,69.233693,-150.601337,1,49.1,8.58,20,49.1,,unknown,7,,burned,,
Anaktuvuk River fire,Talucci_2024,2014-08-18,69.261326,-150.891772,1,46.65,6.64,20,46.65,,unknown,,,unburned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,69.26133,-150.8918,1,59.8,7.74,20,59.8,,unknown,,,unburned,,
Anaktuvuk River fire,Talucci_2024,2014-08-18,69.2796,-150.662435,1,51.3,5.03,20,51.3,,unknown,,,unburned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,69.2796,-150.6624,1,59.65,7.54,20,59.65,,unknown,,,unburned,,
Anaktuvuk River fire,Talucci_2024,2014-08-19,69.281249,-150.478394,1,37.75,9.52,20,37.75,,unknown,7,,burned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,69.28125,-150.4784,1,55.2,7.35,20,55.2,,unknown,12,,burned,,
Anaktuvuk River fire,Talucci_2024,2014-08-19,69.290306,-150.783888,1,56.45,11.71,20,56.45,,unknown,7,,burned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,69.29031,-150.7839,1,59.55,8.02,20,59.55,,unknown,12,,burned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,69.30273,-150.9033,1,59.7,9.34,20,59.7,,unknown,12,,burned,,
Anaktuvuk River fire,Talucci_2024,2014-08-19,69.302733,-150.903301,1,52.15,9.91,20,52.15,,unknown,7,,burned,,
Anaktuvuk River fire,Talucci_2024,2014-08-19,69.312696,-150.701603,1,39.3,6.63,20,39.3,,unknown,7,,burned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,69.3127,-150.7016,1,53.85,7.67,20,53.85,,unknown,12,,burned,,
Anaktuvuk River fire,Talucci_2024,2014-08-19,69.321175,-151.064796,1,43.0,4.87,20,43.0,,unknown,7,,burned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,69.34187,-150.9213,1,58.55,7.47,20,58.55,,unknown,12,,burned,,
Anaktuvuk River fire,Talucci_2024,2014-08-19,69.341872,-150.921334,1,53.5,5.85,20,53.5,,unknown,7,,burned,,
Anaktuvuk River fire,Talucci_2024,2014-08-19,69.358039,-150.68531,1,49.5,7.13,20,49.5,,unknown,7,,burned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,69.35804,-150.6853,1,74.25,11.16,20,74.25,,unknown,12,,burned,,
Anaktuvuk River fire,Talucci_2024,2014-08-19,69.364545,-150.596434,1,50.15,14.01,20,50.15,,unknown,7,,burned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,69.36455,-150.5964,1,51.85,8.73,20,51.85,,unknown,12,,burned,,
Anaktuvuk River fire,Talucci_2024,2014-08-18,69.384466,-150.928384,1,49.3,3.93,20,49.3,,unknown,,,unburned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,69.38447,-150.9284,1,62.75,6.8,20,62.75,,unknown,,,unburned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,69.39745,-150.7002,1,67.6,5.51,20,67.6,,unknown,,,unburned,,
Anaktuvuk River fire,Talucci_2024,2014-08-18,69.397455,-150.700217,1,55.65,5.89,20,55.65,,unknown,,,unburned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,69.42972,-150.8732,1,56.35,9.48,20,56.35,,unknown,12,,burned,,
Anaktuvuk River fire,Talucci_2024,2014-08-19,69.429722,-150.873225,1,47.8,9.08,20,47.8,,unknown,7,,burned,,
B2,Talucci_2024,2012-09-02,69.469,162.179,1,42.46,10.45,63,42.46,,unknown,40,6.6,burned,,
U2,Talucci_2024,2013-08-30,69.471,162.214,1,48.14,12.94,63,48.14,,unknown,,6.8,unburned,,
B4,Talucci_2024,2013-08-30,69.474,162.207,1,43.76,8.33,54,43.76,,unknown,41,6.3,burned,,
B1,Talucci_2024,2012-09-03,69.476,162.149,1,44.29,10.69,63,44.29,,unknown,40,8.9,burned,,
B3,Talucci_2024,2013-09-07,69.487,162.138,1,42.92,11.9,63,42.92,,unknown,41,8.5,burned,,
U1,Talucci_2024,2012-09-02,69.487,162.157,1,37.6,11.35,63,37.6,,unknown,,7.4,unburned,,
U3,Talucci_2024,2013-09-07,69.506,162.125,1,56.05,15.05,63,56.05,,unknown,,3.7,unburned,,
U4,Talucci_2024,2013-09-07,69.514,162.109,1,58.3,15.87,63,58.3,,unknown,,4.5,unburned,,
Kokolik Unburned,Talucci_2024,2013-09-03,69.5304,-161.753,1,55.74,14.69,80,55.74,,unknown,,,unburned,,
Kokolik Burned,Talucci_2024,2013-09-03,69.53107,-161.826,1,42.3,8.44,80,42.3,,unknown,36,,burned,,
Jones Old Burn,Talucci_2024,2014-09-08,69.91481,-159.532,1,40.87,9.01,200,40.87,,unknown,114,,burned,,
Jones Old Burn,Talucci_2024,2014-09-08,69.92933,-157.419,1,43.12,7.01,40,43.12,,unknown,114,,burned,,
DCKUN Unburned,Talucci_2024,2012-09-14,69.94583,-158.858,1,42.94,8.09,80,42.94,,unknown,,,unburned,,
Jones Old Burn,Talucci_2024,2014-09-08,69.94794,-158.906,1,42.4,7.65,120,42.4,,unknown,,,unburned,,
DCKN Burned,Talucci_2024,2012-09-14,69.95472,-159.049,1,42.38,7.49,80,42.38,,unknown,19,,burned,,
